date,destination_id,historical_footfall,accommodation_occupancy,booking_demand,search_demand,event_pressure,holiday_pressure,weather_pressure,traffic_pressure,observed_pressure,source,data_quality,confidence
2023-06-25,lolegaon,28.7,25.6,35.3,28.4,8.5,27.6,77.7,41.8,37.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-25,rishop,26.6,27.9,34.5,27.3,17.6,31.2,81.4,36.4,31.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-25,mirik,53.3,53.9,55.6,49.2,7.9,29.0,79.6,62.6,49.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-26,darjeeling,74.8,73.3,70.1,68.2,3.6,5.8,87.7,73.9,61.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-26,kalimpong,55.0,49.2,47.4,45.5,6.7,10.3,86.3,54.3,45.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-26,lava,27.5,25.5,22.5,24.2,9.3,7.2,80.4,29.3,29.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-26,lolegaon,28.4,24.2,24.4,21.6,4.5,13.7,83.8,23.3,25.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-26,rishop,26.6,27.0,22.4,27.3,3.5,5.3,83.9,23.7,26.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-26,mirik,40.3,37.3,34.3,35.5,6.1,5.5,79.3,35.0,39.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-27,darjeeling,75.4,72.7,68.7,64.3,5.2,10.9,82.4,78.0,57.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-27,kalimpong,53.8,54.2,47.3,42.9,2.3,7.7,76.8,48.0,44.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-27,lava,26.9,26.2,26.5,22.6,2.8,12.3,86.6,23.2,28.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-27,lolegaon,25.3,22.1,24.0,24.6,2.8,10.0,84.4,23.7,30.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-27,rishop,22.6,24.5,18.7,18.0,2.6,6.9,86.8,18.4,26.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-27,mirik,42.0,36.9,36.8,32.7,7.4,13.5,83.1,43.3,37.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-28,darjeeling,75.0,70.4,67.0,62.1,8.6,10.7,87.9,80.3,59.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-28,kalimpong,50.3,44.0,44.7,46.6,5.6,12.3,87.9,46.3,42.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-28,lava,28.7,25.9,22.5,23.8,7.7,13.9,85.3,29.2,31.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-28,lolegaon,23.7,23.8,23.6,16.1,9.8,13.6,83.9,19.8,24.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-28,rishop,24.0,20.5,24.0,25.9,4.9,12.4,78.3,25.9,22.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-28,mirik,45.8,44.5,45.3,39.8,9.7,10.3,79.2,44.1,36.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-29,darjeeling,77.1,71.6,70.3,72.8,4.5,5.4,82.2,78.4,59.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-29,kalimpong,52.5,53.1,50.6,44.1,9.8,10.0,84.2,49.8,44.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-29,lava,26.4,28.5,25.3,24.9,4.4,7.9,85.6,20.8,29.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-29,lolegaon,27.1,21.9,23.4,23.2,7.3,5.0,79.0,24.0,26.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-29,rishop,22.5,24.0,22.0,22.5,3.2,5.9,79.2,25.1,26.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-29,mirik,40.3,35.6,36.9,34.0,8.5,11.4,81.1,41.9,39.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-30,darjeeling,80.6,73.9,80.6,69.0,12.3,35.2,79.9,100.0,69.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-30,kalimpong,57.2,54.2,59.0,46.2,12.4,34.4,82.5,71.1,52.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-30,lava,35.4,32.8,37.7,30.6,9.1,39.0,84.6,46.8,37.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-30,lolegaon,29.3,23.8,35.4,30.4,10.5,36.3,83.4,41.0,36.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-30,rishop,25.7,24.3,28.7,23.0,12.4,29.4,85.1,37.9,32.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-06-30,mirik,51.4,51.3,55.0,40.8,5.7,37.4,83.8,63.0,50.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-01,darjeeling,49.3,44.7,53.2,41.7,5.8,36.1,40.1,75.5,47.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-01,kalimpong,35.7,35.5,40.8,28.7,13.8,37.8,35.6,52.5,36.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-01,lava,24.6,19.2,30.5,23.5,6.5,25.0,39.2,36.0,27.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-01,lolegaon,18.9,20.4,24.9,12.2,6.6,31.1,43.8,37.5,25.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-01,rishop,20.4,19.5,29.3,19.8,16.2,34.3,37.2,36.1,28.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-01,mirik,32.9,28.3,40.2,29.4,11.2,29.4,40.0,53.2,37.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-02,darjeeling,47.6,46.1,50.9,43.9,6.4,31.3,37.1,68.2,41.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-02,kalimpong,31.3,27.8,38.0,31.5,13.1,25.6,42.9,54.0,34.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-02,lava,19.0,19.6,23.7,21.5,9.7,37.8,38.0,33.8,24.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-02,lolegaon,14.3,14.7,20.0,14.8,9.4,35.7,41.4,29.7,19.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-02,rishop,18.1,15.4,23.8,20.1,13.4,30.6,37.7,34.6,19.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-02,mirik,30.7,29.1,33.3,25.3,17.4,30.2,39.4,46.9,29.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-03,darjeeling,30.9,31.9,25.7,23.2,2.8,14.3,37.7,38.0,30.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-03,kalimpong,25.8,22.1,26.9,19.4,9.1,12.6,37.0,24.2,22.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-03,lava,14.0,10.1,15.7,8.0,8.1,11.1,42.1,18.9,14.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-03,lolegaon,11.2,14.4,10.9,6.9,4.0,9.4,35.4,11.1,15.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-03,rishop,8.6,10.6,10.4,4.5,6.7,11.3,40.0,8.9,13.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-03,mirik,18.8,16.9,17.7,12.3,3.5,12.3,42.9,22.0,14.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-04,darjeeling,34.1,34.7,31.9,29.7,4.8,11.2,38.7,36.1,31.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-04,kalimpong,23.3,18.5,18.1,23.3,4.4,6.2,34.8,26.4,20.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-04,lava,12.0,9.1,14.6,14.8,4.0,12.0,32.8,17.0,15.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-04,lolegaon,12.6,14.7,15.0,11.1,5.2,5.6,40.4,11.4,14.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-04,rishop,10.8,13.5,8.0,4.8,4.7,7.6,36.0,14.9,14.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-04,mirik,21.4,23.5,21.0,22.6,3.9,5.7,43.4,26.2,23.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-05,darjeeling,35.5,35.5,28.9,36.1,9.6,11.0,39.3,36.9,25.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-05,kalimpong,22.6,17.6,17.1,20.0,7.2,9.3,35.6,27.8,18.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-05,lava,16.5,11.7,11.6,17.3,8.5,10.3,42.3,18.8,16.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-05,lolegaon,9.0,10.6,9.8,7.2,5.4,6.4,37.3,15.0,9.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-05,rishop,14.4,12.5,10.8,12.0,2.5,7.3,39.1,13.2,13.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-05,mirik,21.9,21.1,24.1,14.4,7.8,13.1,32.9,20.4,15.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-06,darjeeling,31.9,26.3,28.1,29.6,4.0,7.9,39.3,36.7,27.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-06,kalimpong,22.5,21.5,20.7,22.2,4.9,14.2,34.6,26.6,21.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-06,lava,16.3,17.6,13.3,15.9,6.2,7.7,40.4,17.3,21.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-06,lolegaon,13.5,13.7,10.7,8.9,3.1,14.8,34.8,17.1,16.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-06,rishop,9.0,7.4,10.8,4.3,9.8,12.0,39.8,11.2,14.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-06,mirik,16.5,13.7,14.3,17.8,2.7,7.8,39.3,19.0,18.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-07,darjeeling,45.6,41.9,46.3,37.2,7.4,31.5,32.6,68.5,39.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-07,kalimpong,27.9,27.1,36.8,28.8,16.8,37.2,39.1,49.5,32.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-07,lava,16.1,17.8,22.3,13.4,14.5,36.0,32.7,29.7,19.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-07,lolegaon,16.8,18.7,27.0,14.4,12.4,33.5,38.2,30.6,26.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-07,rishop,13.7,14.8,24.0,8.4,5.2,37.0,43.4,26.9,21.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-07,mirik,24.7,22.4,31.6,20.4,13.6,36.7,41.7,43.7,32.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-08,darjeeling,49.5,47.1,52.1,41.2,7.3,31.9,37.3,73.5,47.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-08,kalimpong,40.6,35.9,41.8,40.1,8.6,34.2,35.8,54.6,37.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-08,lava,19.0,20.0,23.7,20.4,6.7,34.5,33.8,35.9,25.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-08,lolegaon,15.9,16.4,25.5,14.8,5.5,35.8,32.7,34.4,23.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-08,rishop,16.3,13.4,24.4,17.9,9.6,35.8,39.2,30.8,25.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-08,mirik,31.9,27.9,36.0,26.8,15.7,31.2,39.7,51.7,34.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-09,darjeeling,45.1,41.0,51.8,38.0,10.3,34.8,37.6,73.4,42.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-09,kalimpong,31.5,33.1,40.3,23.0,12.9,37.1,38.1,52.7,33.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-09,lava,19.3,18.8,24.5,14.1,15.8,25.5,40.7,34.2,25.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-09,lolegaon,14.4,17.0,19.0,12.7,12.5,33.2,37.0,33.4,22.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-09,rishop,18.7,17.8,21.6,16.2,11.8,31.6,35.2,36.4,23.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-09,mirik,27.0,27.5,31.7,23.3,14.7,26.7,34.9,46.6,31.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-10,darjeeling,36.8,33.5,32.7,32.4,9.3,11.5,39.3,41.1,28.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-10,kalimpong,26.5,21.9,24.7,26.1,5.3,10.8,33.7,26.3,23.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-10,lava,11.7,9.5,7.4,9.5,9.9,10.8,39.6,16.0,17.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-10,lolegaon,8.7,5.1,6.1,8.2,9.4,12.4,33.5,7.9,7.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-10,rishop,10.5,11.4,13.6,5.6,8.9,14.2,42.9,11.4,11.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-10,mirik,21.3,17.0,22.8,22.7,6.7,11.2,43.9,19.3,22.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-11,darjeeling,35.8,32.5,32.5,30.6,5.6,13.3,35.5,40.4,30.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-11,kalimpong,26.1,27.9,27.5,18.8,9.2,10.9,36.4,29.1,25.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-11,lava,12.4,11.2,11.5,11.8,9.6,6.0,35.6,13.1,9.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-11,lolegaon,12.7,14.7,11.1,9.4,4.5,6.8,33.7,17.1,11.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-11,rishop,12.6,15.8,9.3,11.3,6.6,11.2,33.2,12.4,15.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-11,mirik,19.4,21.3,16.2,21.2,9.9,12.5,43.1,22.7,21.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-12,darjeeling,31.6,27.4,31.8,30.4,2.2,14.0,43.5,36.9,28.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-12,kalimpong,26.5,21.1,22.0,27.7,6.6,12.3,38.3,30.9,23.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-12,lava,11.8,8.0,12.5,13.8,5.6,9.3,35.2,16.8,17.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-12,lolegaon,9.4,7.7,5.3,11.2,7.8,8.3,38.1,10.4,11.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-12,rishop,11.9,11.3,13.2,12.5,4.5,14.2,37.2,17.1,15.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-12,mirik,22.2,22.2,23.4,14.9,7.1,5.1,33.6,22.6,17.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-13,darjeeling,37.2,36.4,32.3,29.3,8.5,12.3,35.4,39.5,34.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-13,kalimpong,26.7,27.1,20.6,19.2,6.5,7.1,34.1,27.8,18.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-13,lava,11.5,9.9,11.3,11.5,5.9,11.6,34.2,12.1,13.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-13,lolegaon,12.0,13.7,10.2,9.1,5.8,6.0,33.3,17.1,15.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-13,rishop,12.8,10.3,15.5,9.5,7.3,6.2,37.6,12.8,16.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-13,mirik,21.2,22.1,19.4,21.7,5.9,9.1,34.8,21.1,21.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-14,darjeeling,43.2,43.7,50.0,33.6,15.0,28.9,35.8,67.0,39.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-14,kalimpong,34.1,30.2,41.2,28.4,15.6,29.6,36.9,53.2,35.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-14,lava,14.9,11.7,22.7,17.6,13.0,29.9,39.3,28.1,20.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-14,lolegaon,12.7,13.6,23.0,13.8,12.2,34.8,38.2,29.2,17.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-14,rishop,12.4,8.9,19.7,14.5,8.0,37.0,42.9,27.9,21.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-14,mirik,28.9,23.5,30.7,29.8,6.3,31.0,37.8,43.5,33.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-15,darjeeling,50.7,45.5,56.8,42.1,8.5,26.9,41.4,76.2,48.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-15,kalimpong,36.6,31.1,38.3,34.4,14.9,31.2,32.2,57.4,38.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-15,lava,21.9,17.8,30.0,22.2,7.5,34.1,35.7,35.7,25.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-15,lolegaon,17.5,14.1,22.2,17.0,11.1,29.4,33.1,37.6,22.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-15,rishop,18.4,17.2,28.2,16.5,8.2,25.3,38.0,32.7,21.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-15,mirik,29.1,25.1,38.6,24.6,8.0,30.5,38.8,47.6,33.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-16,darjeeling,46.4,46.1,54.5,36.8,7.2,38.0,37.9,68.8,46.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-16,kalimpong,34.5,34.2,40.3,27.7,15.0,28.8,35.7,51.7,37.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-16,lava,16.8,14.4,24.0,13.8,5.1,35.4,41.1,35.7,21.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-16,lolegaon,18.4,15.9,26.6,16.3,16.2,39.9,33.0,31.4,23.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-16,rishop,17.6,15.5,26.2,12.1,14.7,27.5,37.3,36.7,25.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-16,mirik,26.5,27.3,32.3,25.8,12.1,31.0,35.6,43.8,30.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-17,darjeeling,32.7,34.1,31.5,29.0,6.9,8.7,39.8,34.8,26.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-17,kalimpong,25.0,25.2,23.2,19.5,5.7,14.4,43.1,28.8,23.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-17,lava,15.7,11.8,14.6,17.1,2.1,9.2,33.8,13.3,16.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-17,lolegaon,9.9,10.9,9.4,7.0,2.5,9.7,33.9,11.3,11.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-17,rishop,11.4,8.5,11.5,14.3,4.2,13.2,42.4,13.9,13.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-17,mirik,19.1,16.0,17.9,18.4,2.6,6.5,40.8,19.4,20.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-18,darjeeling,32.4,27.3,32.2,29.4,8.1,8.3,41.3,38.1,27.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-18,kalimpong,26.8,26.5,24.4,20.3,8.3,14.9,33.1,30.9,27.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-18,lava,10.7,7.4,12.8,7.6,9.2,5.5,38.1,12.6,11.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-18,lolegaon,12.1,8.3,11.6,9.4,5.1,9.7,35.7,14.3,11.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-18,rishop,11.2,13.6,13.0,14.4,9.6,13.3,40.5,15.8,13.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-18,mirik,21.8,22.0,20.5,18.5,4.8,5.3,36.4,23.0,18.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-19,darjeeling,35.3,35.0,30.2,31.7,10.0,14.4,36.6,37.5,30.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-19,kalimpong,23.8,22.6,17.9,19.0,2.8,8.7,35.0,29.4,20.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-19,lava,13.9,9.3,11.0,12.0,2.4,12.0,35.0,16.5,17.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-19,lolegaon,14.6,17.1,17.4,14.2,5.9,9.7,42.5,18.0,16.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-19,rishop,13.2,8.7,8.4,15.6,3.2,12.4,42.5,11.6,9.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-19,mirik,16.7,16.8,11.9,10.7,6.4,14.8,34.3,20.1,18.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-20,darjeeling,30.7,31.6,31.0,25.2,7.7,14.1,39.0,39.3,23.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-20,kalimpong,23.5,24.8,23.0,16.3,8.6,10.0,40.7,22.4,21.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-20,lava,12.8,10.2,9.4,11.3,3.4,12.5,42.1,10.7,13.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-20,lolegaon,11.0,10.9,11.7,10.3,5.7,6.2,33.1,15.2,14.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-20,rishop,8.8,9.0,11.8,10.4,8.3,7.2,36.5,8.0,11.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-20,mirik,22.2,22.0,23.6,16.4,8.0,6.3,32.6,25.3,18.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-21,darjeeling,40.8,35.5,44.1,33.2,7.4,38.3,34.1,63.9,38.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-21,kalimpong,31.1,29.9,35.4,28.8,10.8,34.5,42.0,46.4,31.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-21,lava,19.5,17.4,26.2,14.3,14.1,30.2,41.7,37.7,26.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-21,lolegaon,15.6,17.3,24.7,9.6,15.1,28.9,37.6,28.7,25.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-21,rishop,11.8,12.4,16.3,6.8,12.6,30.6,36.5,29.5,22.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-21,mirik,26.7,28.1,28.6,22.7,9.4,34.7,33.2,47.8,30.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-22,darjeeling,50.7,47.4,52.1,39.8,15.5,31.8,38.9,74.4,42.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-22,kalimpong,36.5,33.3,40.3,33.9,8.9,39.6,42.5,56.8,40.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-22,lava,24.0,22.6,29.4,23.9,17.4,31.0,32.3,38.7,31.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-22,lolegaon,22.4,24.6,26.2,24.4,14.8,26.9,36.0,41.1,25.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-22,rishop,21.3,18.5,29.7,21.8,11.0,27.5,32.0,32.8,26.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-22,mirik,28.9,25.1,32.2,21.3,8.2,35.3,42.1,45.3,29.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-23,darjeeling,47.4,43.3,51.4,43.6,14.1,38.7,40.0,74.4,45.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-23,kalimpong,31.9,27.0,39.5,24.4,15.1,38.5,41.8,52.6,31.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-23,lava,18.7,16.7,21.8,16.3,14.6,33.8,34.7,35.6,24.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-23,lolegaon,16.2,17.8,23.8,16.8,16.9,34.7,33.7,30.4,21.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-23,rishop,14.2,12.8,19.8,14.0,10.5,29.3,36.6,33.1,26.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-23,mirik,28.3,23.9,35.5,28.2,11.0,26.2,40.2,42.6,31.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-24,darjeeling,36.6,36.8,29.8,30.4,6.6,8.8,37.5,41.2,32.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-24,kalimpong,26.1,23.0,22.1,24.3,6.8,13.0,37.4,26.9,22.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-24,lava,13.0,10.9,12.2,10.1,8.3,14.8,38.4,13.9,14.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-24,lolegaon,11.0,13.8,10.8,6.7,8.5,12.3,37.5,9.7,12.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-24,rishop,9.5,5.9,8.7,7.0,9.1,11.9,35.0,10.6,10.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-24,mirik,20.1,16.3,17.3,12.9,4.6,11.4,39.1,20.8,21.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-25,darjeeling,30.9,31.0,26.4,23.0,2.8,12.3,39.6,35.4,25.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-25,kalimpong,25.5,21.9,26.1,25.8,7.9,10.2,37.5,24.0,28.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-25,lava,12.3,8.7,15.1,12.2,9.1,8.8,43.8,10.9,17.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-25,lolegaon,11.6,7.1,14.3,7.8,7.2,13.8,42.0,13.2,12.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-25,rishop,8.3,5.3,5.7,5.3,6.1,13.5,34.9,13.4,9.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-25,mirik,21.6,19.8,21.8,21.8,4.2,11.7,39.3,26.4,22.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-26,darjeeling,35.3,31.4,31.7,26.3,5.3,6.3,35.2,40.9,30.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-26,kalimpong,22.2,17.0,19.0,15.2,4.3,12.1,41.9,25.4,19.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-26,lava,14.1,11.9,12.1,16.7,2.1,8.4,36.2,15.2,10.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-26,lolegaon,10.1,11.1,10.7,6.4,2.3,13.5,43.6,13.7,14.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-26,rishop,11.4,9.5,8.1,14.9,5.0,7.9,35.8,14.6,15.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-26,mirik,17.5,15.3,15.6,20.4,2.2,14.7,38.7,19.8,18.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-27,darjeeling,32.2,33.6,26.7,29.4,8.8,6.0,34.6,41.1,26.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-07-27,kalimpong,21.8,22.7,21.9,18.2,5.3,12.5,37.0,25.1,20.4,SYNTHETIC_GENERATOR,HIGH,0.92
